Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value
2021,188899.0,"Hay, Sudan",25,Imperial,43800.0,3.93,172000.0,192.55,Tons,33119000.0
2021,188899.0,"Hay, Sudan",47,Merced,13700.0,2.7,37000.0,185.7,Tons,6871000.0
2021,188899.0,"Hay, Sudan",65,Riverside,2760.0,5.0,13800.0,197.97,Tons,2732000.0
2021,188899.0,"Hay, Sudan",67,Sacramento,940.0,3.7,3480.0,197.7,Tons,688000.0
2021,188899.0,"Hay, Sudan",71,San Bernardino,497.0,7.3,3630.0,139.94,Tons,508000.0
2021,188899.0,"Hay, Sudan",95,Solano,4500.0,3.33,15000.0,198.47,Tons,2977000.0
2021,188899.0,"Hay, Sudan",107,Tulare,6520.0,3.19,20800.0,187.02,Tons,3890000.0
2021,188899.0,"Hay, Sudan",998,Sum of Others,1930.0,,,,,1082000.0
2021,188899.0,"Hay, Sudan",999,State Total,74647.0,3.65,265710.0,191.13,Tons,51867000.0
2021,188799.0,"Hay, Wild",49,Modoc,1990.0,6.48,12900.0,301.08,Tons,3884000.0
2021,188799.0,"Hay, Wild",81,San Mateo,165.0,1.35,223.0,107.62,Tons,24000.0
2021,188799.0,"Hay, Wild",97,Sonoma,413.0,1.87,774.0,151.16,Tons,117000.0
2021,188799.0,"Hay, Wild",999,State Total,2568.0,5.41,13897.0,289.63,Tons,4025000.0
2021,121799.0,"Hemp, Unspecified",33,Lake,9.0,,,,,
2021,121799.0,"Hemp, Unspecified",53,Monterey,52.0,,,,,374000.0
2021,121799.0,"Hemp, Unspecified",63,Plumas,5.0,,,,,120000.0
2021,121799.0,"Hemp, Unspecified",65,Riverside,270.0,,,,,11400000.0
2021,121799.0,"Hemp, Unspecified",69,San Benito,105.0,,,,,1947000.0
2021,121799.0,"Hemp, Unspecified",87,Santa Cruz,2.0,,,,,
2021,121799.0,"Hemp, Unspecified",111,Ventura,23.0,,,,,2463000.0
2021,121799.0,"Hemp, Unspecified",998,Sum of Others,147.0,,,,,12525000.0
2021,121799.0,"Hemp, Unspecified",999,State Total,613.0,,,,,28829000.0
2021,398599.0,Spices And Herbs,65,Riverside,1090.0,7.29,7950.0,520.0,Tons,4134000.0
2021,398599.0,Spices And Herbs,71,San Bernardino,61.0,3.56,217.0,5562.21,Tons,1207000.0
2021,398599.0,Spices And Herbs,998,Sum of Others,345.0,,,,,14218000.0
2021,398599.0,Spices And Herbs,999,State Total,1496.0,7.1,8167.0,653.97,Tons,19559000.0
2021,429999.0,"Hogs & Pigs, Unspecified",5,Amador,,,,,,40000.0
2021,429999.0,"Hogs & Pigs, Unspecified",19,Fresno,,,,,,11937000.0
2021,429999.0,"Hogs & Pigs, Unspecified",21,Glenn,,,,,,58000.0
2021,429999.0,"Hogs & Pigs, Unspecified",29,Kern,,,,,,140000.0
2021,429999.0,"Hogs & Pigs, Unspecified",45,Mendocino,,,,,,81300.0
2021,429999.0,"Hogs & Pigs, Unspecified",53,Monterey,,,,,,255000.0
2021,429999.0,"Hogs & Pigs, Unspecified",63,Plumas,,,,,,60700.0
2021,429999.0,"Hogs & Pigs, Unspecified",73,San Diego,,,,,,250000.0
2021,429999.0,"Hogs & Pigs, Unspecified",89,Shasta,,,,,,111000.0
2021,429999.0,"Hogs & Pigs, Unspecified",97,Sonoma,,,,,,429000.0
2021,429999.0,"Hogs & Pigs, Unspecified",99,Stanislaus,,,,,,3114000.0
2021,429999.0,"Hogs & Pigs, Unspecified",998,Sum of Others,,,,,,358000.0
2021,429999.0,"Hogs & Pigs, Unspecified",999,State Total,,,,,,16834000.0
2021,393999.0,Horseradish,49,Modoc,597.0,2.51,1500.0,497.33,Tons,746000.0
2021,393999.0,Horseradish,93,Siskiyou,170.0,0.12,21.0,10619.05,Tons,223000.0
2021,393999.0,Horseradish,999,State Total,767.0,1.98,1521.0,637.08,Tons,969000.0
2021,,"Horticulture, All",1,Alameda,116.0,,,,,5768000.0
2021,,"Horticulture, All",5,Amador,,,,,,208000.0
2021,,"Horticulture, All",7,Butte,215.0,,,,,17154000.0
2021,,"Horticulture, All",9,Calaveras,,,,,,113000.0
2021,,"Horticulture, All",13,Contra Costa,16.0,,,,,10472000.0
2021,,"Horticulture, All",17,El Dorado,47.0,,,,,2439000.0
2021,,"Horticulture, All",19,Fresno,,,,,,47941000.0
2021,,"Horticulture, All",25,Imperial,371.0,,,,,15728000.0
2021,,"Horticulture, All",27,Inyo,221.0,,,,,4346000.0
2021,,"Horticulture, All",29,Kern,2730.0,,,,,122229000.0
2021,,"Horticulture, All",33,Lake,22.0,,,,,1136000.0
2021,,"Horticulture, All",39,Madera,277.0,,,,,23310000.0
2021,,"Horticulture, All",41,Marin,7.0,,,,,274000.0
2021,,"Horticulture, All",43,Mariposa,,,,,,56800.0
2021,,"Horticulture, All",45,Mendocino,19.0,,,,,1821000.0
2021,,"Horticulture, All",49,Modoc,,,,,,240000.0
2021,,"Horticulture, All",51,Mono,1.0,,,,,21500.0
2021,,"Horticulture, All",53,Monterey,587.0,,,,,99778000.0
2021,,"Horticulture, All",55,Napa,4.0,,,,,212000.0
2021,,"Horticulture, All",57,Nevada,14.0,,,,,810000.0
2021,,"Horticulture, All",59,Orange,453.0,,,,,55282000.0
2021,,"Horticulture, All",61,Placer,,,,,,7620000.0
2021,,"Horticulture, All",63,Plumas,3.0,,,,,27700.0
2021,,"Horticulture, All",65,Riverside,6400.0,,,,,267497000.0
2021,,"Horticulture, All",67,Sacramento,517.0,,,,,34878000.0
2021,,"Horticulture, All",69,San Benito,135.0,,,,,6801000.0
2021,,"Horticulture, All",71,San Bernardino,654.0,,,,,41064000.0
2021,,"Horticulture, All",73,San Diego,11400.0,,,,,1312708000.0
2021,,"Horticulture, All",77,San Joaquin,,,,,,138155000.0
2021,,"Horticulture, All",79,San Luis Obispo,199.0,,,,,76503000.0
2021,,"Horticulture, All",81,San Mateo,498.0,,,,,60268000.0
2021,,"Horticulture, All",83,Santa Barbara,1090.0,,,,,154631000.0
2021,,"Horticulture, All",85,Santa Clara,1040.0,,,,,109372000.0
2021,,"Horticulture, All",87,Santa Cruz,893.0,,,,,136730000.0
2021,,"Horticulture, All",89,Shasta,,,,,,3366000.0
2021,,"Horticulture, All",93,Siskiyou,2460.0,,,,,158208000.0
2021,,"Horticulture, All",95,Solano,1330.0,,,,,43086000.0
2021,,"Horticulture, All",97,Sonoma,,,,,,60370000.0
2021,,"Horticulture, All",99,Stanislaus,1500.0,,,,,207780000.0
2021,,"Horticulture, All",101,Sutter,352.0,,,,,45782000.0
2021,,"Horticulture, All",103,Tehama,,,,,,17600000.0
2021,,"Horticulture, All",107,Tulare,,,,,,118779000.0
2021,,"Horticulture, All",109,Tuolumne,,,,,,529000.0
2021,,"Horticulture, All",111,Ventura,3800.0,,,,,248081000.0
2021,,"Horticulture, All",113,Yolo,421.0,,,,,20481000.0
2021,,"Horticulture, All",115,Yuba,62.0,,,,,4663000.0
2021,,"Horticulture, All",998,Sum of Others,9290.0,,,,,236627000.0
2021,,"Horticulture, All",999,State Total,47144.0,,,,,3920946000.0
2021,864999.0,"Flowers, Bedding Plants",63,Plumas,3.0,,,,,27700.0
2021,864999.0,"Flowers, Bedding Plants",71,San Bernardino,15.0,,,,,922000.0
2021,864999.0,"Flowers, Bedding Plants",77,San Joaquin,,,,,,905000.0
2021,864999.0,"Flowers, Bedding Plants",81,San Mateo,7.0,,,,,6072000.0
2021,864999.0,"Flowers, Bedding Plants",85,Santa Clara,113.0,,,,,26772000.0
2021,864999.0,"Flowers, Bedding Plants",97,Sonoma,,,,,,5923000.0
2021,864999.0,"Flowers, Bedding Plants",998,Sum of Others,18.0,,,,,5273000.0
2021,864999.0,"Flowers, Bedding Plants",999,State Total,156.0,,,,,45894700.0
2021,825379.0,"Nursery Plants, Strawberry",93,Siskiyou,2460.0,,,,,142806000.0
2021,825379.0,"Nursery Plants, Strawberry",999,State Total,2460.0,,,,,142806000.0
2021,834999.0,"Nursery Plants, Vegetable Bedding",53,Monterey,230.0,,,,,47722000.0
2021,834999.0,"Nursery Plants, Vegetable Bedding",77,San Joaquin,,,,,,9580000.0
2021,834999.0,"Nursery Plants, Vegetable Bedding",79,San Luis Obispo,66.0,,,,,32150000.0
2021,834999.0,"Nursery Plants, Vegetable Bedding",111,Ventura,150.0,,,,,18773000.0
2021,834999.0,"Nursery Plants, Vegetable Bedding",115,Yuba,62.0,,,,,4663000.0
2021,834999.0,"Nursery Plants, Vegetable Bedding",998,Sum of Others,12.0,,,,,3705000.0
2021,834999.0,"Nursery Plants, Vegetable Bedding",999,State Total,520.0,,,,,116593000.0
2021,876130.0,"Flowers, Cacti, Succulents",59,Orange,20.0,,,,,1920000.0
2021,876130.0,"Flowers, Cacti, Succulents",999,State Total,20.0,,,,,1920000.0
2021,868999.0,"Flowers, Foliage, Cut, All",53,Monterey,112.0,,,,,3607000.0
2021,868999.0,"Flowers, Foliage, Cut, All",57,Nevada,8.0,,,,,237000.0
2021,868999.0,"Flowers, Foliage, Cut, All",65,Riverside,3.0,,,,,101000.0
2021,868999.0,"Flowers, Foliage, Cut, All",73,San Diego,2600.0,,,,,46218000.0
2021,868999.0,"Flowers, Foliage, Cut, All",79,San Luis Obispo,20.0,,,,,18382000.0
2021,868999.0,"Flowers, Foliage, Cut, All",81,San Mateo,205.0,,,,,5486000.0
2021,868999.0,"Flowers, Foliage, Cut, All",83,Santa Barbara,761.0,,,,,35494000.0
2021,868999.0,"Flowers, Foliage, Cut, All",87,Santa Cruz,326.0,,,,,25805000.0
2021,868999.0,"Flowers, Foliage, Cut, All",97,Sonoma,,,,,,6142000.0
2021,868999.0,"Flowers, Foliage, Cut, All",111,Ventura,560.0,,,,,34142000.0
2021,868999.0,"Flowers, Foliage, Cut, All",998,Sum of Others,,,,,,147000.0
2021,868999.0,"Flowers, Foliage, Cut, All",999,State Total,4595.0,,,,,175761000.0
2021,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",29,Kern,860.0,,,,,80787000.0
2021,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",73,San Diego,235.0,,,,,24050000.0
2021,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",77,San Joaquin,,,,,,13600000.0
2021,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",93,Siskiyou,,,,,,8180000.0
2021,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",95,Solano,58.0,,,,,461000.0
2021,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",99,Stanislaus,780.0,,,,,145577000.0
2021,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",101,Sutter,347.0,,,,,45586000.0
2021,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",107,Tulare,,,,,,40803000.0
2021,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",111,Ventura,225.0,,,,,29437000.0
2021,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",113,Yolo,341.0,,,,,15362000.0
2021,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",999,State Total,2846.0,,,,,403843000.0
2021,894999.0,"Nursery, Herbaceous Perennials",19,Fresno,,,,,,6324000.0
2021,894999.0,"Nursery, Herbaceous Perennials",29,Kern,,,,,,1000.0
2021,894999.0,"Nursery, Herbaceous Perennials",71,San Bernardino,46.0,,,,,8489000.0
2021,894999.0,"Nursery, Herbaceous Perennials",85,Santa Clara,69.0,,,,,12071000.0
2021,894999.0,"Nursery, Herbaceous Perennials",111,Ventura,100.0,,,,,14529000.0
2021,894999.0,"Nursery, Herbaceous Perennials",998,Sum of Others,6530.0,,,,,2912000.0
2021,894999.0,"Nursery, Herbaceous Perennials",999,State Total,6745.0,,,,,44326000.0
2021,899999.0,"Nursery Products, Misc",1,Alameda,62.0,,,,,909000.0
2021,899999.0,"Nursery Products, Misc",5,Amador,,,,,,208000.0
2021,899999.0,"Nursery Products, Misc",7,Butte,215.0,,,,,17154000.0
2021,899999.0,"Nursery Products, Misc",9,Calaveras,,,,,,113000.0
2021,899999.0,"Nursery Products, Misc",13,Contra Costa,16.0,,,,,10472000.0
2021,899999.0,"Nursery Products, Misc",17,El Dorado,47.0,,,,,2439000.0
2021,899999.0,"Nursery Products, Misc",19,Fresno,,,,,,37650000.0
2021,899999.0,"Nursery Products, Misc",25,Imperial,371.0,,,,,15728000.0
2021,899999.0,"Nursery Products, Misc",27,Inyo,221.0,,,,,4346000.0
2021,899999.0,"Nursery Products, Misc",33,Lake,22.0,,,,,1136000.0
2021,899999.0,"Nursery Products, Misc",39,Madera,277.0,,,,,23310000.0
2021,899999.0,"Nursery Products, Misc",41,Marin,7.0,,,,,274000.0
2021,899999.0,"Nursery Products, Misc",43,Mariposa,,,,,,56800.0
2021,899999.0,"Nursery Products, Misc",45,Mendocino,19.0,,,,,1805000.0
2021,899999.0,"Nursery Products, Misc",49,Modoc,,,,,,240000.0
2021,899999.0,"Nursery Products, Misc",51,Mono,1.0,,,,,21500.0
2021,899999.0,"Nursery Products, Misc",53,Monterey,245.0,,,,,48449000.0
2021,899999.0,"Nursery Products, Misc",55,Napa,4.0,,,,,212000.0
2021,899999.0,"Nursery Products, Misc",57,Nevada,6.0,,,,,484000.0
2021,899999.0,"Nursery Products, Misc",61,Placer,,,,,,7620000.0
2021,899999.0,"Nursery Products, Misc",65,Riverside,152.0,,,,,2335000.0
2021,899999.0,"Nursery Products, Misc",67,Sacramento,517.0,,,,,34878000.0
2021,899999.0,"Nursery Products, Misc",69,San Benito,135.0,,,,,6801000.0
2021,899999.0,"Nursery Products, Misc",71,San Bernardino,32.0,,,,,867000.0
2021,899999.0,"Nursery Products, Misc",73,San Diego,2770.0,,,,,503645000.0
2021,899999.0,"Nursery Products, Misc",77,San Joaquin,,,,,,40404000.0
2021,899999.0,"Nursery Products, Misc",79,San Luis Obispo,64.0,,,,,19205000.0
2021,899999.0,"Nursery Products, Misc",81,San Mateo,73.0,,,,,12637000.0
2021,899999.0,"Nursery Products, Misc",83,Santa Barbara,333.0,,,,,119137000.0
2021,899999.0,"Nursery Products, Misc",85,Santa Clara,265.0,,,,,25658000.0
2021,899999.0,"Nursery Products, Misc",87,Santa Cruz,567.0,,,,,110925000.0
2021,899999.0,"Nursery Products, Misc",89,Shasta,,,,,,3314000.0
2021,899999.0,"Nursery Products, Misc",93,Siskiyou,,,,,,7000000.0
2021,899999.0,"Nursery Products, Misc",95,Solano,1270.0,,,,,42625000.0
2021,899999.0,"Nursery Products, Misc",97,Sonoma,,,,,,22147000.0
2021,899999.0,"Nursery Products, Misc",99,Stanislaus,286.0,,,,,22525000.0
2021,899999.0,"Nursery Products, Misc",101,Sutter,5.0,,,,,196000.0
2021,899999.0,"Nursery Products, Misc",103,Tehama,,,,,,17600000.0
2021,899999.0,"Nursery Products, Misc",107,Tulare,,,,,,8334000.0
2021,899999.0,"Nursery Products, Misc",109,Tuolumne,,,,,,529000.0
2021,899999.0,"Nursery Products, Misc",111,Ventura,942.0,,,,,52684000.0
2021,899999.0,"Nursery Products, Misc",113,Yolo,80.0,,,,,5119000.0
2021,899999.0,"Nursery Products, Misc",998,Sum of Others,1660.0,,,,,123511000.0
2021,899999.0,"Nursery Products, Misc",999,State Total,10664.0,,,,,1354703300.0
2021,899999.0,"Nursery Products, Misc",59,Orange,11.0,,,,,9250000.0
2021,899999.0,"Nursery Products, Misc",999,State Total,11.0,,,,,9250000.0
2021,879999.0,"Flowers, Foliage Plants",71,San Bernardino,6.0,,,,,18429000.0
2021,879999.0,"Flowers, Foliage Plants",73,San Diego,881.0,,,,,356408000.0
2021,879999.0,"Flowers, Foliage Plants",77,San Joaquin,,,,,,19014000.0
2021,879999.0,"Flowers, Foliage Plants",81,San Mateo,47.0,,,,,35574000.0
2021,879999.0,"Flowers, Foliage Plants",111,Ventura,111.0,,,,,17403000.0
2021,879999.0,"Flowers, Foliage Plants",998,Sum of Others,11.0,,,,,5400000.0
2021,879999.0,"Flowers, Foliage Plants",999,State Total,1056.0,,,,,452228000.0
2021,863999.0,"Nursery, Flower Propagative Materials",29,Kern,,,,,,6027000.0
2021,863999.0,"Nursery, Flower Propagative Materials",111,Ventura,16.0,,,,,5465000.0
2021,863999.0,"Nursery, Flower Propagative Materials",999,State Total,16.0,,,,,11492000.0
2021,892999.0,"Nursery, Turf",29,Kern,344.0,,,,,7784000.0
2021,892999.0,"Nursery, Turf",65,Riverside,2300.0,,,,,32500000.0
2021,892999.0,"Nursery, Turf",71,San Bernardino,551.0,,,,,12307000.0
2021,892999.0,"Nursery, Turf",998,Sum of Others,,,,,,2350000.0
2021,892999.0,"Nursery, Turf",999,State Total,3195.0,,,,,54941000.0
2021,895999.0,"Nursery, Woody Ornamentals",1,Alameda,54.0,,,,,4859000.0
2021,895999.0,"Nursery, Woody Ornamentals",19,Fresno,,,,,,3967000.0
2021,895999.0,"Nursery, Woody Ornamentals",29,Kern,1530.0,,,,,27630000.0
2021,895999.0,"Nursery, Woody Ornamentals",59,Orange,378.0,,,,,42683000.0
2021,895999.0,"Nursery, Woody Ornamentals",65,Riverside,3950.0,,,,,232560000.0
2021,895999.0,"Nursery, Woody Ornamentals",73,San Diego,4950.0,,,,,382388000.0
2021,895999.0,"Nursery, Woody Ornamentals",77,San Joaquin,,,,,,54652000.0
2021,895999.0,"Nursery, Woody Ornamentals",79,San Luis Obispo,49.0,,,,,6766000.0
2021,895999.0,"Nursery, Woody Ornamentals",85,Santa Clara,331.0,,,,,44425000.0
2021,895999.0,"Nursery, Woody Ornamentals",97,Sonoma,,,,,,25955000.0
2021,895999.0,"Nursery, Woody Ornamentals",99,Stanislaus,438.0,,,,,39678000.0
2021,895999.0,"Nursery, Woody Ornamentals",107,Tulare,,,,,,69642000.0
2021,895999.0,"Nursery, Woody Ornamentals",111,Ventura,1690.0,,,,,75648000.0
2021,895999.0,"Nursery, Woody Ornamentals",998,Sum of Others,1100.0,,,,,94304000.0
2021,895999.0,"Nursery, Woody Ornamentals",999,State Total,14470.0,,,,,1105157000.0
2021,215399.0,"Aprium, Plumcots, Pluots",19,Fresno,1120.0,5.84,6540.0,2381.04,Tons,15572000.0
2021,215399.0,"Aprium, Plumcots, Pluots",998,Sum of Others,99.0,,,,,1797000.0
2021,215399.0,"Aprium, Plumcots, Pluots",999,State Total,1219.0,5.84,6540.0,2381.04,Tons,17369000.0
2021,218899.0,"Fruits & Nuts, Unspecified",71,San Bernardino,82.0,2.4,197.0,6040.61,Tons,1190000.0
2021,218899.0,"Fruits & Nuts, Unspecified",998,Sum of Others,166.0,,,,,868000.0
2021,218899.0,"Fruits & Nuts, Unspecified",999,State Total,248.0,2.4,197.0,6040.61,Tons,2058000.0
2021,337999.0,Kale,53,Monterey,1340.0,7.54,10100.0,1190.0,Tons,12019000.0
2021,337999.0,Kale,65,Riverside,332.0,5.51,1830.0,1402.19,Tons,2566000.0
2021,337999.0,Kale,69,San Benito,656.0,9.3,6100.0,1190.16,Tons,7260000.0
2021,337999.0,Kale,111,Ventura,1010.0,3.04,3070.0,6000.98,Tons,18423000.0
2021,337999.0,Kale,998,Sum of Others,3430.0,,,,,22956000.0
2021,337999.0,Kale,999,State Total,6768.0,6.32,21100.0,1908.44,Tons,63224000.0
2021,229999.0,Kiwifruit,7,Butte,573.0,5.76,3300.0,898.79,Tons,2966000.0
2021,229999.0,Kiwifruit,107,Tulare,1910.0,8.27,15800.0,2570.0,Tons,40606000.0
2021,229999.0,Kiwifruit,115,Yuba,843.0,6.49,5470.0,3580.62,Tons,19586000.0
2021,229999.0,Kiwifruit,998,Sum of Others,1220.0,,,,,11672000.0
2021,229999.0,Kiwifruit,999,State Total,4546.0,7.39,24570.0,2570.53,Tons,74830000.0
2021,338999.0,Kohlrabi,998,Sum of Others,91.0,,,,,1296000.0
2021,338999.0,Kohlrabi,999,State Total,91.0,,,,,1296000.0
2021,207999.0,Kumquats,73,San Diego,51.0,3.65,186.0,3553.76,,661000.0
2021,207999.0,Kumquats,998,Sum of Others,2.0,,,,,9550.0
2021,207999.0,Kumquats,999,State Total,53.0,3.65,186.0,3553.76,,670550.0
2021,387999.0,Leeks,53,Monterey,623.0,12.28,7650.0,1260.0,Tons,9639000.0
2021,387999.0,Leeks,81,San Mateo,40.0,14.28,571.0,1169.88,Tons,668000.0
2021,387999.0,Leeks,998,Sum of Others,214.0,,,,,1558000.0
2021,387999.0,Leeks,999,State Total,877.0,12.4,8221.0,1253.74,Tons,11865000.0
2021,204999.0,"Lemons, All",19,Fresno,4870.0,11.89,57900.0,645.99,Tons,37403000.0
2021,204999.0,"Lemons, All",25,Imperial,4700.0,11.64,54700.0,563.91,Tons,30846000.0
2021,204999.0,"Lemons, All",29,Kern,5060.0,13.89,70300.0,1209.77,Tons,85047000.0
2021,204999.0,"Lemons, All",53,Monterey,1320.0,29.32,38700.0,920.0,Tons,35604000.0
2021,204999.0,"Lemons, All",65,Riverside,7800.0,9.2,71800.0,949.47,Tons,68172000.0
2021,204999.0,"Lemons, All",71,San Bernardino,764.0,8.51,6500.0,758.77,Tons,4932000.0
2021,204999.0,"Lemons, All",73,San Diego,2850.0,16.88,48100.0,1243.66,,59820000.0
2021,204999.0,"Lemons, All",79,San Luis Obispo,2040.0,13.28,27100.0,685.72,Tons,18583000.0
2021,204999.0,"Lemons, All",83,Santa Barbara,1520.0,18.88,28700.0,474.98,Tons,13632000.0
2021,204999.0,"Lemons, All",107,Tulare,12300.0,13.9,171000.0,2030.0,Tons,347130000.0
2021,204999.0,"Lemons, All",111,Ventura,18300.0,18.58,340000.0,746.2,Tons,253708000.0
2021,204999.0,"Lemons, All",998,Sum of Others,325.0,,,,,1311000.0
2021,204999.0,"Lemons, All",999,State Total,61849.0,14.87,914800.0,1043.81,Tons,956188000.0
2021,,"Lettuce, All",19,Fresno,8750.0,16.8,147000.0,695.08,Tons,102176000.0
2021,,"Lettuce, All",25,Imperial,34900.0,15.85,553000.0,747.89,Tons,413582000.0
2021,,"Lettuce, All",53,Monterey,94800.0,18.71,1774000.0,670.16,Tons,1188861000.0
2021,,"Lettuce, All",65,Riverside,3860.0,12.54,48400.0,721.45,Tons,34918000.0
2021,,"Lettuce, All",69,San Benito,10400.0,4.6,47800.0,1185.19,Tons,56652000.0
2021,,"Lettuce, All",71,San Bernardino,24.0,5.83,140.0,1757.14,Tons,246000.0
2021,,"Lettuce, All",79,San Luis Obispo,3990.0,17.57,70100.0,493.68,Tons,34607000.0
2021,,"Lettuce, All",83,Santa Barbara,14700.0,15.24,224000.0,669.29,Tons,149921000.0
2021,,"Lettuce, All",85,Santa Clara,2770.0,6.21,17200.0,1017.62,Tons,17503000.0
2021,,"Lettuce, All",87,Santa Cruz,3040.0,20.72,63000.0,412.81,Tons,26007000.0
2021,,"Lettuce, All",111,Ventura,1540.0,19.29,29700.0,1090.2,Tons,32379000.0
2021,,"Lettuce, All",998,Sum of Others,2420.0,,,,,19349000.0
2021,,"Lettuce, All",999,State Total,181194.0,16.64,2974340.0,691.53,Tons,2076201000.0
2021,340999.0,"Lettuce, Head",19,Fresno,4670.0,22.7,106000.0,655.61,Tons,69495000.0
2021,340999.0,"Lettuce, Head",25,Imperial,15600.0,21.35,333000.0,676.86,Tons,225394000.0
2021,340999.0,"Lettuce, Head",53,Monterey,37800.0,22.49,850000.0,531.24,Tons,451556000.0
2021,340999.0,"Lettuce, Head",65,Riverside,2980.0,12.48,37200.0,761.02,Tons,28310000.0
2021,340999.0,"Lettuce, Head",69,San Benito,865.0,12.37,10700.0,368.88,Tons,3947000.0
2021,340999.0,"Lettuce, Head",79,San Luis Obispo,2620.0,20.19,52900.0,405.16,Tons,21433000.0
2021,340999.0,"Lettuce, Head",83,Santa Barbara,7940.0,18.01,143000.0,517.93,Tons,74064000.0
2021,340999.0,"Lettuce, Head",87,Santa Cruz,1640.0,22.99,37700.0,383.5,Tons,14458000.0
2021,340999.0,"Lettuce, Head",998,Sum of Others,712.0,,,,,6889000.0
2021,340999.0,"Lettuce, Head",999,State Total,74827.0,21.19,1570500.0,565.84,Tons,895546000.0
2021,342999.0,"Lettuce, Leaf",25,Imperial,10700.0,9.81,105000.0,1182.1,Tons,124120000.0
2021,342999.0,"Lettuce, Leaf",53,Monterey,8740.0,11.9,104000.0,912.74,Tons,94925000.0
2021,342999.0,"Lettuce, Leaf",79,San Luis Obispo,1370.0,12.55,17200.0,765.93,Tons,13174000.0
2021,342999.0,"Lettuce, Leaf",83,Santa Barbara,6810.0,11.95,81400.0,931.9,Tons,75857000.0
2021,342999.0,"Lettuce, Leaf",87,Santa Cruz,1410.0,17.94,25300.0,456.48,Tons,11549000.0
2021,342999.0,"Lettuce, Leaf",111,Ventura,592.0,19.59,11600.0,2552.41,Tons,29608000.0
2021,342999.0,"Lettuce, Leaf",998,Sum of Others,1020.0,,,,,7260000.0
2021,342999.0,"Lettuce, Leaf",999,State Total,30642.0,11.63,344500.0,1013.74,Tons,356493000.0
2021,339999.0,"Lettuce, Unspecified",19,Fresno,4080.0,10.0,40800.0,801.0,Tons,32681000.0
2021,339999.0,"Lettuce, Unspecified",53,Monterey,,,34600.0,585.0,Tons,20241000.0
2021,339999.0,"Lettuce, Unspecified",69,San Benito,6650.0,,,,,36077000.0
2021,339999.0,"Lettuce, Unspecified",71,San Bernardino,24.0,5.83,140.0,1757.14,Tons,246000.0
2021,339999.0,"Lettuce, Unspecified",85,Santa Clara,2770.0,6.21,17200.0,1017.62,Tons,17503000.0
2021,339999.0,"Lettuce, Unspecified",998,Sum of Others,35.0,,,,,101000.0
2021,339999.0,"Lettuce, Unspecified",999,State Total,13559.0,8.46,92740.0,762.03,Tons,106849000.0
2021,341999.0,"Lettuce, Romaine",25,Imperial,8650.0,13.3,115000.0,557.11,Tons,64068000.0
2021,341999.0,"Lettuce, Romaine",53,Monterey,48300.0,16.27,786000.0,791.52,Tons,622139000.0
2021,341999.0,"Lettuce, Romaine",65,Riverside,880.0,12.73,11200.0,590.0,Tons,6608000.0
2021,341999.0,"Lettuce, Romaine",69,San Benito,2860.0,12.97,37100.0,448.19,Tons,16628000.0
2021,341999.0,"Lettuce, Romaine",111,Ventura,950.0,19.05,18100.0,153.09,Tons,2771000.0
2021,341999.0,"Lettuce, Romaine",998,Sum of Others,657.0,,,,,5099000.0
2021,341999.0,"Lettuce, Romaine",999,State Total,62297.0,15.69,967400.0,736.22,Tons,717313000.0
2021,205999.0,"Limes, All",73,San Diego,244.0,4.43,1080.0,1622.22,,1752000.0
2021,205999.0,"Limes, All",998,Sum of Others,6.0,,,,,50400.0
2021,205999.0,"Limes, All",999,State Total,250.0,4.43,1080.0,1622.22,,1802400.0
2021,478999.0,"Livestock Products, Misc.",5,Amador,,,,,,61100.0
2021,478999.0,"Livestock Products, Misc.",9,Calaveras,,,,,,10300.0
2021,478999.0,"Livestock Products, Misc.",11,Colusa,,,,,,50000.0
2021,478999.0,"Livestock Products, Misc.",43,Mariposa,,,,,,528000.0
2021,478999.0,"Livestock Products, Misc.",45,Mendocino,,,,,,1368000.0
2021,478999.0,"Livestock Products, Misc.",53,Monterey,,,,,,28010000.0
2021,478999.0,"Livestock Products, Misc.",55,Napa,,,,,,1224000.0
2021,478999.0,"Livestock Products, Misc.",61,Placer,,,,,,1606000.0
2021,478999.0,"Livestock Products, Misc.",65,Riverside,,,,,,1700000.0
2021,478999.0,"Livestock Products, Misc.",67,Sacramento,,,,,,591000.0
2021,478999.0,"Livestock Products, Misc.",69,San Benito,,,,,,3011000.0
2021,478999.0,"Livestock Products, Misc.",81,San Mateo,,,,,,986000.0
2021,478999.0,"Livestock Products, Misc.",95,Solano,,,,,,22800000.0
2021,478999.0,"Livestock Products, Misc.",97,Sonoma,,,,,,25826000.0
