Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
1998,171619,Dry Beans,7,Butte ,750,0.79,591,619,TONS ,366000,,,,,
1998,171619,Dry Beans,11,Colusa ,2530,0.60,1518,760,TONS ,1154000,,,,,
1998,171619,Dry Beans,21,Glenn ,3028,0.75,2274,635,TONS ,1445000,,,,,
1998,171619,Dry Beans,53,Monterey ,2217,0.88,1941,3013,TONS ,5848000,,,,,
1998,171619,Dry Beans,77,San Joaquin ,1585,0.69,1101,736,TONS ,810000,,,,,
1998,171619,Dry Beans,83,Santa Barbara ,1033,0.75,777,1244,TONS ,966400,,,,,
1998,171619,Dry Beans,95,Solano ,3447,0.77,2660,644,TONS ,1713800,,,,,
1998,171619,Dry Beans,101,Sutter ,1134,0.57,650,660,TONS ,429200,,,,,
1998,171619,Dry Beans,991,Sum of Others ,2018,  ,  ,  ,  ,1172100,,,,,
1998,171619,Dry Beans,999, State Totals,17742,0.73,11512,1106,    ,13904500,,,,,
1998,304199,Dry Beans,79,San Luis Obispo ,842,5.71,4812,346,TONS ,1665000,,,,,
1998,304199,Dry Beans,85,Santa Clara ,325,3.00,975,1250,TONS ,1219000,,,,,
1998,304199,Dry Beans,107,Tulare ,2749,3.07,8440,1290,TONS ,10888000,,,,,
1998,304199,Dry Beans,991,Sum of Others ,125,  ,  ,  ,  ,561300,,,,,
1998,304199,Dry Beans,999, State Totals,4041,3.63,14227,968,    ,14333300,,,,,
1998,304299,Dry Beans,991,Sum of Others ,625,  ,  ,  ,  ,714300,,,,,
1998,304299,Dry Beans,999, State Totals,625,  ,0,  ,    ,714300,,,,,
1998,304999,Dry Beans,13,Contra Costa ,299,2.77,827,973,TONS ,805000,,,,,
1998,304999,Dry Beans,59,Orange ,1310,6.11,8004,1098,TONS ,8792200,,,,,
1998,304999,Dry Beans,65,Riverside ,966,3.05,2948,1418,TONS ,4180200,,,,,
1998,304999,Dry Beans,71,San Bernardino ,19,3.79,72,599,TONS ,43100,,,,,
1998,304999,Dry Beans,73,San Diego ,188,4.62,869,1301,TONS ,1130900,,,,,
1998,304999,Dry Beans,81,San Mateo ,187,2.51,469,1350,TONS ,633000,,,,,
1998,304999,Dry Beans,991,Sum of Others ,1975,  ,  ,  ,  ,7616600,,,,,
1998,304999,Dry Beans,999, State Totals,4944,4.44,13189,1182,    ,23201000,,,,,
1998,305999,Truck Crops,71,San Bernardino ,19,5.05,96,320,TONS ,30700,,,,,
1998,305999,Truck Crops,991,Sum of Others ,670,  ,  ,  ,  ,1439700,,,,,
1998,305999,Truck Crops,999, State Totals,689,5.05,96,320,    ,1470400,,,,,
1998,230639,Truck Crops,59,Orange ,5,1.60,8,2000,TONS ,16000,,,,,
1998,230639,Truck Crops,991,Sum of Others ,5,  ,  ,  ,  ,76400,,,,,
1998,230639,Truck Crops,999, State Totals,10,1.60,8,2000,    ,92400,,,,,
1998,230869,Truck Crops,991,Sum of Others ,120,  ,  ,  ,  ,471900,,,,,
1998,230869,Truck Crops,999, State Totals,120,  ,0,  ,    ,471900,,,,,
1998,239999,Truck Crops,53,Monterey ,21,16.76,352,443,TONS ,156000,,,,,
1998,239999,Truck Crops,81,San Mateo ,30,  ,  ,  ,  ,194000,,,,,
1998,239999,Truck Crops,85,Santa Clara ,34,2.50,85,2000,TONS ,170000,,,,,
1998,239999,Truck Crops,87,Santa Cruz ,310,5.50,1705,2000,TONS ,3410000,,,,,
1998,239999,Truck Crops,991,Sum of Others ,353,  ,  ,  ,  ,1522000,,,,,
1998,239999,Truck Crops,999, State Totals,748,5.87,2142,1744,    ,5452000,,,,,
1998,234799,Truck Crops,991,Sum of Others ,49,  ,  ,  ,  ,153600,,,,,
1998,234799,Truck Crops,999, State Totals,49,  ,0,  ,    ,153600,,,,,
1998,235799,Truck Crops,59,Orange ,10,1.00,10,2000,TONS ,20000,,,,,
1998,235799,Truck Crops,991,Sum of Others ,3,  ,  ,  ,  ,7600,,,,,
1998,235799,Truck Crops,999, State Totals,13,1.00,10,2000,    ,27600,,,,,
1998,236199,Truck Crops,53,Monterey ,90,3.79,341,4003,TONS ,1365000,,,,,
1998,236199,Truck Crops,87,Santa Cruz ,1260,6.20,7812,3124,TONS ,24405000,,,,,
1998,236199,Truck Crops,991,Sum of Others ,229,  ,  ,  ,  ,8420000,,,,,
1998,236199,Truck Crops,999, State Totals,1579,6.04,8153,3161,    ,34190000,,,,,
1998,237199,Truck Crops,53,Monterey ,6540,26.40,172650,1090,TONS ,188139000,,,,,
1998,237199,Truck Crops,73,San Diego ,450,18.68,8406,1058,TONS ,8893500,,,,,
1998,237199,Truck Crops,83,Santa Barbara ,3281,12.42,40764,930,TONS ,37910900,,,,,
1998,237199,Truck Crops,111,Ventura ,5776,16.90,97599,1369,TONS ,133659000,,,,,
1998,237199,Truck Crops,991,Sum of Others ,1,  ,  ,  ,  ,3000,,,,,
1998,237199,Truck Crops,999, State Totals,16048,19.91,319419,1154,    ,368605400,,,,,
1998,237299,Truck Crops,53,Monterey ,  ,  ,19650,523,TONS ,10276000,,,,,
1998,237299,Truck Crops,73,San Diego ,  ,  ,3546,525,TONS ,1861700,,,,,
1998,237299,Truck Crops,83,Santa Barbara ,  ,  ,51579,649,TONS ,33482500,,,,,
1998,237299,Truck Crops,111,Ventura ,  ,  ,73717,574,TONS ,42284000,,,,,
1998,237299,Truck Crops,999, State Totals,0,  ,148492,592,    ,87904200,,,,,
1998,237999,Truck Crops,19,Fresno ,451,10.29,4640,749,TONS ,3475000,,,,,
1998,237999,Truck Crops,37,Los Angeles ,129,21.62,2789,969,TONS ,2701800,,,,,
1998,237999,Truck Crops,47,Merced ,483,12.14,5866,728,TONS ,4272000,,,,,
1998,237999,Truck Crops,59,Orange ,2233,33.50,74806,962,TONS ,71963400,,,,,
1998,237999,Truck Crops,65,Riverside ,18,3.72,67,2136,TONS ,143100,,,,,
1998,237999,Truck Crops,67,Sacramento ,100,3.00,300,2000,TONS ,600000,,,,,
1998,237999,Truck Crops,71,San Bernardino ,133,25.56,3399,857,TONS ,2912700,,,,,
1998,237999,Truck Crops,79,San Luis Obispo ,497,28.14,13986,773,TONS ,10814000,,,,,
1998,237999,Truck Crops,81,San Mateo ,23,  ,  ,  ,  ,241000,,,,,
1998,237999,Truck Crops,85,Santa Clara ,200,5.00,1000,725,TONS ,725000,,,,,
1998,237999,Truck Crops,87,Santa Cruz ,2716,26.40,71702,1008,TONS ,72276000,,,,,
1998,237999,Truck Crops,991,Sum of Others ,127,  ,  ,  ,  ,1603100,,,,,
1998,237999,Truck Crops,999, State Totals,7110,25.65,178555,951,    ,171727100,,,,,
1998,218889,,29,Kern ,  ,  ,563000,14,TON ,7791000,,,,,
1998,218889,,31,Kings ,  ,  ,500,96,CORD ,48000,,,,,
1998,218889,,47,Merced ,  ,  ,77747,15,TONS ,1178000,,,,,
1998,218889,,101,Sutter ,  ,  ,  ,  ,  ,1060000,,,,,
1998,218889,,107,Tulare ,  ,  ,  ,  ,  ,948000,,,,,
1998,218889,,991,Sum of Others ,  ,  ,  ,  ,  ,860000,,,,,
1998,218889,,999, State Totals,0,  ,641247,14,    ,11885000,,,,,
1998,307189,Truck Crops,53,Monterey ,  ,  ,51400,1051,TONS ,54028000,,,,,
1998,307189,Truck Crops,999, State Totals,0,  ,51400,1051,    ,54028000,,,,,
1998,307199,Truck Crops,25,Imperial ,9589,7.03,67382,680,TONS ,45820000,,,,,
1998,307199,Truck Crops,53,Monterey ,53953,5.28,285000,642,TONS ,183075000,,,,,
1998,307199,Truck Crops,79,San Luis Obispo ,8490,6.95,58972,499,TONS ,29434000,,,,,
1998,307199,Truck Crops,83,Santa Barbara ,20722,7.23,149870,456,TONS ,68395000,,,,,
1998,307199,Truck Crops,991,Sum of Others ,40,  ,  ,  ,  ,81800,,,,,
1998,307199,Truck Crops,999, State Totals,92794,6.05,561224,582,    ,326805800,,,,,
1998,307299,Truck Crops,31,Kings ,890,5.00,4450,380,TONS ,1692000,,,,,
1998,307299,Truck Crops,53,Monterey ,  ,  ,24300,381,TONS ,9261000,,,,,
1998,307299,Truck Crops,79,San Luis Obispo ,450,6.30,2835,420,TONS ,1191000,,,,,
1998,307299,Truck Crops,83,Santa Barbara ,2408,7.00,16856,357,TONS ,6016100,,,,,
1998,307299,Truck Crops,991,Sum of Others ,38,  ,  ,  ,  ,742400,,,,,
1998,307299,Truck Crops,999, State Totals,3786,6.44,48441,375,    ,18902500,,,,,
1998,307919,Truck Crops,19,Fresno ,9000,4.82,43400,400,TONS ,17360000,,,,,
1998,307919,Truck Crops,59,Orange ,9,17.00,153,460,TONS ,70400,,,,,
1998,307919,Truck Crops,65,Riverside ,2859,6.88,19661,640,TONS ,12583300,,,,,
1998,307919,Truck Crops,69,San Benito ,1490,5.54,8255,369,TONS ,3046000,,,,,
1998,307919,Truck Crops,85,Santa Clara ,675,4.50,3038,325,TONS ,987000,,,,,
1998,307919,Truck Crops,99,Stanislaus ,2730,4.76,13000,380,TONS ,4940000,,,,,
1998,307919,Truck Crops,107,Tulare ,1653,5.30,8760,432,TONS ,3784000,,,,,
1998,307919,Truck Crops,111,Ventura ,4667,6.44,30077,612,TONS ,18394000,,,,,
1998,307919,Truck Crops,991,Sum of Others ,1342,  ,  ,  ,  ,3078300,,,,,
1998,307919,Truck Crops,999, State Totals,24425,5.47,126344,484,    ,64243000,,,,,
1998,308999,Truck Crops,59,Orange ,5,4.00,20,650,TONS ,13000,,,,,
1998,308999,Truck Crops,81,San Mateo ,777,5.41,4204,559,TONS ,2350000,,,,,
1998,308999,Truck Crops,87,Santa Cruz ,1374,9.60,13190,543,TONS ,7162000,,,,,
1998,308999,Truck Crops,991,Sum of Others ,1060,  ,  ,  ,  ,1035500,,,,,
1998,308999,Truck Crops,999, State Totals,3216,8.08,17414,547,    ,10560500,,,,,
1998,309999,Truck Crops,71,San Bernardino ,320,2.98,955,474,TONS ,452800,,,,,
1998,309999,Truck Crops,991,Sum of Others ,462,  ,  ,  ,  ,2185800,,,,,
1998,309999,Truck Crops,999, State Totals,782,2.98,955,474,    ,2638600,,,,,
1998,310999,Truck Crops,25,Imperial ,1126,16.11,18145,262,TONS ,4758000,,,,,
1998,310999,Truck Crops,53,Monterey ,1873,17.94,33600,241,TONS ,8081000,,,,,
1998,310999,Truck Crops,59,Orange ,453,20.00,9060,180,TONS ,1630800,,,,,
1998,310999,Truck Crops,65,Riverside ,431,14.30,6163,255,TONS ,1572900,,,,,
1998,310999,Truck Crops,67,Sacramento ,20,14.00,280,325,TONS ,91000,,,,,
1998,310999,Truck Crops,69,San Benito ,909,18.77,17062,195,TONS ,3327000,,,,,
1998,310999,Truck Crops,71,San Bernardino ,59,8.03,474,250,TONS ,118600,,,,,
1998,310999,Truck Crops,73,San Diego ,44,14.91,656,320,TONS ,209800,,,,,
1998,310999,Truck Crops,79,San Luis Obispo ,1052,18.04,18983,271,TONS ,5138000,,,,,
1998,310999,Truck Crops,83,Santa Barbara ,1045,17.72,18517,252,TONS ,4667100,,,,,
1998,310999,Truck Crops,85,Santa Clara ,425,14.00,5950,220,TONS ,1309000,,,,,
1998,310999,Truck Crops,111,Ventura ,1184,18.22,21574,312,TONS ,6723000,,,,,
1998,310999,Truck Crops,991,Sum of Others ,1043,  ,  ,  ,  ,4306900,,,,,
1998,310999,Truck Crops,999, State Totals,9664,17.45,150464,250,    ,41933100,,,,,
1998,310992,Truck Crops,991,Sum of Others ,40,  ,  ,  ,  ,225000,,,,,
1998,310992,Truck Crops,999, State Totals,40,  ,0,  ,    ,225000,,,,,
1998,312999,Truck Crops,991,Sum of Others ,27,  ,  ,  ,  ,167400,,,,,
1998,312999,Truck Crops,999, State Totals,27,  ,0,  ,    ,167400,,,,,
1998,313189,Truck Crops,53,Monterey ,  ,  ,742,1360,TONS ,1009000,,,,,
1998,313189,Truck Crops,999, State Totals,0,  ,742,1360,    ,1009000,,,,,
1998,313199,Truck Crops,25,Imperial ,6692,19.89,133088,314,TONS ,41843000,,,,,
1998,313199,Truck Crops,53,Monterey ,3285,12.24,40200,181,TONS ,7289000,,,,,
1998,313199,Truck Crops,991,Sum of Others ,3816,  ,  ,  ,  ,6472300,,,,,
1998,313199,Truck Crops,999, State Totals,13793,17.37,173288,284,    ,55604300,,,,,
1998,313299,Truck Crops,25,Imperial ,9724,32.66,317586,70,TONS ,22371000,,,,,
1998,313299,Truck Crops,53,Monterey ,  ,  ,28458,146,TONS ,4143000,,,,,
1998,313299,Truck Crops,991,Sum of Others ,1810,  ,  ,  ,  ,2497800,,,,,
1998,313299,Truck Crops,999, State Totals,11534,32.66,346044,77,    ,29011800,,,,,
1998,313999,Truck Crops,51,Mono ,1000,  ,  ,  ,  ,3200000,,,,,
1998,313999,Truck Crops,59,Orange ,14,6.00,84,400,TONS ,33600,,,,,
1998,313999,Truck Crops,65,Riverside ,3183,18.07,57523,265,TONS ,15219700,,,,,
1998,313999,Truck Crops,111,Ventura ,692,26.22,18144,172,TONS ,3115000,,,,,
1998,313999,Truck Crops,991,Sum of Others ,4127,  ,  ,  ,  ,10687100,,,,,
1998,313999,Truck Crops,999, State Totals,9016,19.48,75751,242,    ,32255400,,,,,
1998,409999,,1,Alameda ,  ,  ,  ,  ,  ,4594000,,,,,
1998,409999,,5,Amador ,  ,  ,  ,  ,  ,4290000,,,,,
1998,409999,,7,Butte ,  ,  ,  ,  ,  ,4979000,,,,,
1998,409999,,9,Calaveras ,  ,  ,  ,  ,  ,5281900,,,,,
1998,409999,,11,Colusa ,  ,  ,  ,  ,  ,6710000,,,,,
1998,409999,,13,Contra Costa ,  ,  ,  ,  ,  ,3486000,,,,,
1998,409999,,21,Glenn ,  ,  ,  ,  ,  ,11308000,,,,,
1998,409999,,23,Humboldt ,  ,  ,  ,  ,  ,13778600,,,,,
1998,409999,,29,Kern ,  ,  ,  ,  ,  ,79857000,,,,,
1998,409999,,31,Kings ,  ,  ,  ,  ,  ,48682000,,,,,
1998,409999,,33,Lake ,  ,  ,  ,  ,  ,2730200,,,,,
1998,409999,,39,Madera ,  ,  ,  ,  ,  ,18106000,,,,,
1998,409999,,41,Marin ,  ,  ,  ,  ,  ,6805100,,,,,
1998,409999,,43,Mariposa ,  ,  ,  ,  ,  ,9383000,,,,,
1998,409999,,45,Mendocino ,  ,  ,  ,  ,  ,6113100,,,,,
1998,409999,,47,Merced ,  ,  ,  ,  ,  ,44354000,,,,,
1998,409999,,49,Modoc ,  ,  ,  ,  ,  ,9000000,,,,,
1998,409999,,53,Monterey ,  ,  ,  ,  ,  ,15232000,,,,,
1998,409999,,55,Napa ,  ,  ,  ,  ,  ,1620000,,,,,
1998,409999,,59,Orange ,  ,  ,  ,  ,  ,281900,,,,,
1998,409999,,61,Placer ,  ,  ,  ,  ,  ,9990000,,,,,
1998,409999,,63,Plumas ,  ,  ,  ,  ,  ,9549500,,,,,
1998,409999,,65,Riverside ,  ,  ,  ,  ,  ,24570000,,,,,
1998,409999,,67,Sacramento ,  ,  ,  ,  ,  ,7755000,,,,,
1998,409999,,71,San Bernardino ,  ,  ,  ,  ,  ,66474500,,,,,
1998,409999,,73,San Diego ,  ,  ,  ,  ,  ,13252500,,,,,
1998,409999,,77,San Joaquin ,  ,  ,  ,  ,  ,28654000,,,,,
1998,409999,,79,San Luis Obispo ,  ,  ,  ,  ,  ,25130000,,,,,
1998,409999,,81,San Mateo ,  ,  ,  ,  ,  ,796000,,,,,
1998,409999,,83,Santa Barbara ,  ,  ,  ,  ,  ,22291500,,,,,
1998,409999,,85,Santa Clara ,  ,  ,  ,  ,  ,6405000,,,,,
1998,409999,,87,Santa Cruz ,  ,  ,  ,  ,  ,700000,,,,,
1998,409999,,91,Sierra ,  ,  ,  ,  ,  ,3686200,,,,,
1998,409999,,95,Solano ,  ,  ,  ,  ,  ,12195800,,,,,
1998,409999,,97,Sonoma ,  ,  ,  ,  ,  ,17211700,,,,,
1998,409999,,101,Sutter ,  ,  ,  ,  ,  ,7740000,,,,,
1998,409999,,107,Tulare ,  ,  ,  ,  ,  ,271096000,,,,,
1998,409999,,109,Tuolumne ,  ,  ,  ,  ,  ,2184000,,,,,
1998,409999,,113,Yolo ,  ,  ,  ,  ,  ,7430000,,,,,
1998,409999,,115,Yuba ,  ,  ,  ,  ,  ,14446000,,,,,
1998,409999,,999, State Totals,0,  ,0,  ,    ,848149500,,,,,
1998,404199,,19,Fresno ,  ,  ,  ,  ,  ,399000,,,,,
1998,404199,,999, State Totals,0,  ,0,  ,    ,399000,,,,,
1998,404299,,17,El Dorado ,  ,  ,  ,  ,  ,718600,,,,,
1998,404299,,19,Fresno ,  ,  ,  ,  ,  ,753000,,,,,
1998,404299,,57,Nevada ,  ,  ,  ,  ,  ,580000,,,,,
1998,404299,,85,Santa Clara ,  ,  ,  ,  ,  ,1500000,,,,,
1998,404299,,89,Shasta ,  ,  ,  ,  ,  ,2577200,,,,,
1998,404299,,999, State Totals,0,  ,0,  ,    ,6128800,,,,,
1998,404499,,57,Nevada ,  ,  ,  ,  ,  ,542000,,,,,
1998,404499,,89,Shasta ,  ,  ,  ,  ,  ,853300,,,,,
1998,404499,,99,Stanislaus ,  ,  ,  ,  ,  ,5397000,,,,,
1998,404499,,999, State Totals,0,  ,0,  ,    ,6792300,,,,,
1998,401499,,27,Inyo ,  ,  ,  ,  ,  ,99100,,,,,
1998,401499,,35,Lassen ,  ,  ,  ,  ,  ,535500,,,,,
1998,401499,,51,Mono ,  ,  ,  ,  ,  ,109400,,,,,
1998,401499,,69,San Benito ,  ,  ,  ,  ,  ,143000,,,,,
1998,401499,,93,Siskiyou ,  ,  ,  ,  ,  ,609000,,,,,
1998,401499,,103,Tehama ,  ,  ,  ,  ,  ,115000,,,,,
1998,401499,,105,Trinity ,  ,  ,  ,  ,  ,18900,,,,,
1998,401499,,999, State Totals,0,  ,0,  ,    ,1629900,,,,,
1998,402999,,15,Del Norte ,  ,  ,  ,  ,  ,727400,,,,,
1998,402999,,17,El Dorado ,  ,  ,  ,  ,  ,761800,,,,,
1998,402999,,19,Fresno ,  ,  ,  ,  ,  ,5416000,,,,,
1998,402999,,35,Lassen ,  ,  ,  ,  ,  ,894600,,,,,
1998,402999,,53,Monterey ,  ,  ,  ,  ,  ,14000,,,,,
1998,402999,,69,San Benito ,  ,  ,  ,  ,  ,3295000,,,,,
1998,402999,,93,Siskiyou ,  ,  ,  ,  ,  ,4379000,,,,,
1998,402999,,103,Tehama ,  ,  ,  ,  ,  ,1989000,,,,,
1998,402999,,105,Trinity ,  ,  ,  ,  ,  ,420800,,,,,
1998,402999,,999, State Totals,0,  ,0,  ,    ,17897600,,,,,
1998,403699,,19,Fresno ,  ,  ,  ,  ,  ,4609000,,,,,
1998,403699,,999, State Totals,0,  ,0,  ,    ,4609000,,,,,
1998,401199,,15,Del Norte ,  ,  ,  ,  ,  ,2767500,,,,,
1998,401199,,27,Inyo ,  ,  ,  ,  ,  ,750000,,,,,
1998,401199,,35,Lassen ,  ,  ,  ,  ,  ,1386000,,,,,
1998,401199,,51,Mono ,  ,  ,  ,  ,  ,800000,,,,,
1998,401199,,69,San Benito ,  ,  ,  ,  ,  ,980000,,,,,
1998,401199,,93,Siskiyou ,  ,  ,  ,  ,  ,3333000,,,,,
1998,401199,,103,Tehama ,  ,  ,  ,  ,  ,1170000,,,,,
1998,401199,,105,Trinity ,  ,  ,  ,  ,  ,156800,,,,,
1998,401199,,999, State Totals,0,  ,0,  ,    ,11343300,,,,,
1998,403299,,19,Fresno ,  ,  ,  ,  ,  ,15260000,,,,,
1998,403299,,53,Monterey ,  ,  ,  ,  ,  ,4450000,,,,,
1998,403299,,999, State Totals,0,  ,0,  ,    ,19710000,,,,,
1998,403399,,103,Tehama ,  ,  ,  ,  ,  ,1984000,,,,,
1998,403399,,999, State Totals,0,  ,0,  ,    ,1984000,,,,,
1998,401299,,27,Inyo ,  ,  ,  ,  ,  ,1562700,,,,,
1998,401299,,35,Lassen ,  ,  ,  ,  ,  ,1768100,,,,,
1998,401299,,51,Mono ,  ,  ,  ,  ,  ,1667500,,,,,
1998,401299,,999, State Totals,0,  ,0,  ,    ,4998300,,,,,
1998,404699,,19,Fresno ,  ,  ,  ,  ,  ,66503000,,,,,
1998,404699,,25,Imperial ,  ,  ,  ,  ,  ,151408000,,,,,
1998,404699,,65,Riverside ,  ,  ,  ,  ,  ,487500,,,,,
1998,404699,,89,Shasta ,  ,  ,  ,  ,  ,1556900,,,,,
1998,404699,,93,Siskiyou ,  ,  ,  ,  ,  ,15314000,,,,,
1998,404699,,99,Stanislaus ,  ,  ,  ,  ,  ,31640000,,,,,
1998,404699,,103,Tehama ,  ,  ,  ,  ,  ,2898000,,,,,
1998,404699,,999, State Totals,0,  ,0,  ,    ,269807400,,,,,
1998,403499,,57,Nevada ,  ,  ,  ,  ,  ,63500,,,,,
1998,403499,,999, State Totals,0,  ,0,  ,    ,63500,,,,,
1998,403599,,19,Fresno ,  ,  ,  ,  ,  ,10297000,,,,,
1998,403599,,53,Monterey ,  ,  ,  ,  ,  ,320000,,,,,
1998,403599,,99,Stanislaus ,  ,  ,  ,  ,  ,13878000,,,,,
1998,403599,,999, State Totals,0,  ,0,  ,    ,24495000,,,,,
1998,401599,,27,Inyo ,  ,  ,  ,  ,  ,2117000,,,,,
1998,401599,,35,Lassen ,  ,  ,  ,  ,  ,2767500,,,,,
1998,401599,,51,Mono ,  ,  ,  ,  ,  ,2261200,,,,,
1998,401599,,105,Trinity ,  ,  ,  ,  ,  ,491600,,,,,
1998,401599,,999, State Totals,0,  ,0,  ,    ,7637300,,,,,
1998,404599,,19,Fresno ,  ,  ,  ,  ,  ,21666000,,,,,
1998,404599,,27,Inyo ,  ,  ,  ,  ,  ,799800,,,,,
1998,404599,,51,Mono ,  ,  ,  ,  ,  ,1302000,,,,,
1998,404599,,53,Monterey ,  ,  ,  ,  ,  ,4249000,,,,,
1998,404599,,57,Nevada ,  ,  ,  ,  ,  ,1540000,,,,,
1998,404599,,69,San Benito ,  ,  ,  ,  ,  ,6961000,,,,,
1998,404599,,89,Shasta ,  ,  ,  ,  ,  ,8363200,,,,,
1998,404599,,103,Tehama ,  ,  ,  ,  ,  ,5965000,,,,,
1998,404599,,999, State Totals,0,  ,0,  ,    ,50846000,,,,,
1998,314189,Truck Crops,53,Monterey ,  ,  ,5580,2245,TONS ,12527000,,,,,
1998,314189,Truck Crops,999, State Totals,0,  ,5580,2245,    ,12527000,,,,,
1998,314199,Truck Crops,25,Imperial ,3313,6.87,22746,863,TONS ,19621000,,,,,
1998,314199,Truck Crops,53,Monterey ,18701,7.70,144000,613,TONS ,88296000,,,,,
1998,314199,Truck Crops,999, State Totals,22014,7.57,166746,647,    ,107917000,,,,,
1998,314299,Truck Crops,53,Monterey ,  ,  ,7420,514,TONS ,3814000,,,,,
1998,314299,Truck Crops,991,Sum of Others ,160,  ,  ,  ,  ,290100,,,,,
1998,314299,Truck Crops,999, State Totals,160,  ,7420,514,    ,4104100,,,,,
1998,314999,Truck Crops,59,Orange ,170,6.31,1073,585,TONS ,627700,,,,,
1998,314999,Truck Crops,65,Riverside ,700,8.80,6158,764,TONS ,4701700,,,,,
1998,314999,Truck Crops,69,San Benito ,166,7.77,1290,601,TONS ,775000,,,,,
1998,314999,Truck Crops,79,San Luis Obispo ,1736,8.48,14713,484,TONS ,7121000,,,,,
1998,314999,Truck Crops,83,Santa Barbara ,8839,7.64,67489,522,TONS ,35256300,,,,,
1998,314999,Truck Crops,85,Santa Clara ,120,7.00,840,650,TONS ,546000,,,,,
1998,314999,Truck Crops,87,Santa Cruz ,713,5.00,3565,839,TONS ,2991000,,,,,
1998,314999,Truck Crops,99,Stanislaus ,1579,3.50,5530,520,TONS ,2876000,,,,,
1998,314999,Truck Crops,107,Tulare ,748,5.45,4080,461,TONS ,1881000,,,,,
1998,314999,Truck Crops,111,Ventura ,779,7.31,5694,701,TONS ,3992000,,,,,
1998,314999,Truck Crops,991,Sum of Others ,142,  ,  ,  ,  ,333100,,,,,
1998,314999,Truck Crops,999, State Totals,15692,7.10,110432,550,    ,61100800,,,,,
1998,316189,Truck Crops,53,Monterey ,  ,  ,5230,894,TONS ,4677000,,,,,
1998,316189,Truck Crops,999, State Totals,0,  ,5230,894,    ,4677000,,,,,
1998,316199,Truck Crops,53,Monterey ,8720,33.03,288000,251,TONS ,72369000,,,,,
1998,316199,Truck Crops,999, State Totals,8720,33.03,288000,251,    ,72369000,,,,,
1998,316299,Truck Crops,53,Monterey ,  ,  ,6770,153,TONS ,1036000,,,,,
1998,316299,Truck Crops,999, State Totals,0,  ,6770,153,    ,1036000,,,,,
1998,316999,Truck Crops,59,Orange ,489,35.24,17232,240,TONS ,4130500,,,,,
1998,316999,Truck Crops,65,Riverside ,293,32.85,9625,266,TONS ,2563500,,,,,
1998,316999,Truck Crops,69,San Benito ,509,32.48,16532,214,TONS ,3538000,,,,,
1998,316999,Truck Crops,79,San Luis Obispo ,1090,33.27,36264,169,TONS ,6129000,,,,,
1998,316999,Truck Crops,83,Santa Barbara ,3736,31.79,118786,185,TONS ,22015000,,,,,
1998,316999,Truck Crops,85,Santa Clara ,375,33.00,12375,175,TONS ,2166000,,,,,
1998,316999,Truck Crops,111,Ventura ,11923,34.84,415375,283,TONS ,117515000,,,,,
1998,316999,Truck Crops,991,Sum of Others ,94,  ,  ,  ,  ,709900,,,,,
1998,316999,Truck Crops,999, State Totals,18509,34.00,626189,252,    ,158766900,,,,,
1998,397999,,991,Sum of Others ,1,  ,  ,  ,  ,3500,,,,,
1998,397999,,999, State Totals,1,  ,0,  ,    ,3500,,,,,
1998,218839,Other Deciduous,991,Sum of Others ,293,  ,  ,  ,  ,2874900,,,,,
1998,218839,Other Deciduous,999, State Totals,293,  ,0,  ,    ,2874900,,,,,
1998,213199,Other Deciduous,13,Contra Costa ,241,0.67,162,1852,TONS ,300000,,,,,
1998,213199,Other Deciduous,17,El Dorado ,127,0.35,45,3600,TONS ,162000,,,,,
1998,213199,Other Deciduous,37,Los Angeles ,150,0.75,113,3500,TONS ,395500,,,,,
1998,213199,Other Deciduous,65,Riverside ,48,0.81,39,2990,TONS ,116600,,,,,
1998,213199,Other Deciduous,67,Sacramento ,169,1.20,203,3330,TONS ,676000,,,,,
1998,213199,Other Deciduous,69,San Benito ,495,1.88,930,1008,TONS ,937000,,,,,
1998,213199,Other Deciduous,77,San Joaquin ,12500,0.72,9000,2771,TONS ,24943000,,,,,
1998,213199,Other Deciduous,85,Santa Clara ,1150,0.70,805,4000,TONS ,3220000,,,,,
1998,213199,Other Deciduous,95,Solano ,86,0.23,20,3080,TONS ,61600,,,,,
1998,213199,Other Deciduous,99,Stanislaus ,1550,0.80,1240,2170,TONS ,2691000,,,,,
1998,213199,Other Deciduous,101,Sutter ,  ,  ,  ,  ,TONS , ,,,,,
1998,213199,Other Deciduous,107,Tulare ,476,1.61,766,6880,TONS ,5270000,,,,,
1998,213199,Other Deciduous,991,Sum of Others ,1434,  ,  ,  ,  ,7935100,,,,,
1998,213199,Other Deciduous,999, State Totals,18426,0.78,13323,2910,    ,46707800,,,,,
1998,266999,Other Deciduous,991,Sum of Others ,41,  ,  ,  ,  ,173000,,,,,
1998,266999,Other Deciduous,999, State Totals,41,  ,0,  ,    ,173000,,,,,
1998,604999,,29,Kern ,  ,  ,  ,  ,  ,657000,,,,,
1998,604999,,47,Merced ,  ,  ,  ,  ,  ,162136000,,,,,
1998,604999,,53,Monterey ,  ,  ,  ,  ,  ,1100000,,,,,
1998,604999,,59,Orange ,  ,  ,  ,  ,  ,900,,,,,
